phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	193.5	615.2003371497926	603.64758858737	11.552748562422607	605.0595223322765	1.3504384955937192	-54.832323503655246	-1724.0086025535677	1.8480925599845912	0.9312891728049836	1.5625387758751073	1.5625387758751073	4.89140324060616	35.28611174522278	602.7007346858962	5.622245359784626	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_810_59.ddf	P15	660	540	include
hold	194	611.6700161133839	604.2155254083425	7.454490705041394	605.2049583450575	0.8698397151129589	-30.466852142061416	-1214.7607330334722	2.4271290676939095	1.2839966516338472	2.0563488378499253	2.0563488378499253	6.674213144694331	28.27561001840051	602.6823599277079	5.7876789071204104	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_840_59.ddf	P15	660	540	include
hold	228.5	610.0879329870701	269.85981258133614	340.22812040573393	580.5645405148069	74.1229372004498	1450.2678774674453	15687.616640015676	3.706279252065203	1.9094673958186072	3.4379448767277276	3.4379448767277276	8.405959323236365	65.4570167176658	577.1972582662208	4.6184169932291645	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_600.0_90_59.ddf	P15	660	540	exclude
hold	194	810.0674360172967	804.5926034223571	5.474832594939585	805.319479127684	0.7241681465557357	-26.123487880250092	-1917.9598933126272	3.1376170983211806	0.5159627068656691	2.981498132097574	2.981498132097574	2.6960504857416496	16.859353057929738	801.9831572682604	4.351698306745488	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_240_59.ddf	P15	880.0000000000001	720	include
hold	194	809.1857602895265	804.4171802760234	4.768580013503083	805.2243705665303	0.6441285654131098	-22.30640099386909	-1974.6318005736612	3.2910440389813704	0.4343705414965018	3.158445463516927	3.158445463516927	2.26736289260462	13.263082230193568	801.8510146484564	4.274743036666514	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_270_59.ddf	P15	880.0000000000001	720	include
hold	194	810.0068646653577	804.89411035635	5.112754309007755	805.2737704129052	0.7165203320473114	-24.45660297817646	-1854.7366621135095	2.938788890725468	0.5135057234605704	2.7731550292215075	2.7731550292215075	2.678989203271951	15.115353151648137	801.9748600770911	4.283114070020083	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_400_59.ddf	P15	880.0000000000001	720	include
hold	194	810.5417314458194	804.7448658661789	5.796865579640553	805.2288005697945	0.7848251096121052	-27.7284670808204	-1832.4980449194752	2.615954765335415	0.6532228194678689	2.404802141594724	2.404802141594724	3.4039378587122533	17.68618810332878	802.4383757907441	5.056111383804917	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_430_59.ddf	P15	880.0000000000001	720	include
hold	194	810.6744333566758	804.7962564274487	5.878176929227038	805.2244974882899	0.7881116364062415	-28.344370704162827	-1780.7161444266058	2.770757853208574	0.5452026179787248	2.603870571233112	2.603870571233112	2.845797695695723	16.610067668186623	802.3357129149413	5.080568068737618	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_690_59.ddf	P15	880.0000000000001	720	include
hold	193.5	811.1233614980687	804.4392444100566	6.684117088012044	804.9470037376007	0.8544717425193645	-32.5483528960178	-1749.9177018885348	1.9355161210284264	0.5581615135411824	1.7577754423569352	1.7577754423569352	2.9211350608795916	17.077376538916944	802.4824149941089	5.334207153267424	film	800	67	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_800.0_820_59.ddf	P15	880.0000000000001	720	include
hold	193.5	909.4744304078248	904.2799386793268	5.194491728498178	905.414655565592	0.6935887564789159	-24.981083992713593	-2213.3039190428008	3.163428473212511	0.5686730948415315	2.982796607124951	2.982796607124951	2.969762722730749	15.0602480678943	902.2476502673456	4.552614103252562	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_10_59.ddf	P15	990.0000000000001	810	include
hold	193.5	909.8156478911136	904.1084424476728	5.707205443440671	905.3587915474272	0.7103757747159758	-28.081521927654737	-2191.4747592122694	3.347223990137394	0.4846574244969397	3.2045301126152124	3.2045301126152124	2.533545637067489	14.287706638848263	902.255517662822	5.0812763951158555	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_370_59.ddf	P15	990.0000000000001	810	include
hold	193.5	910.6056323152184	904.3767011107706	6.2289312044479175	905.2733510861108	0.8148655438149173	-30.363374806718394	-2067.653503417887	2.382978259154679	0.7349465311533985	2.1365342604018416	2.1365342604018416	3.835941286944328	18.45215702760239	902.8288269719588	5.555866035543953	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_460_59.ddf	P15	990.0000000000001	810	include
hold	193.5	910.9386934252764	904.3204619421778	6.618231483098725	905.1684662189646	0.8741889014698937	-32.42000492072453	-2023.6603267951523	2.0992089878968914	0.7223130332464005	1.8716411258813304	1.8716411258813304	3.7726193134946326	19.30669593342671	902.9159026600228	5.663698623704148	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_730_59.ddf	P15	990.0000000000001	810	include
hold	193.5	910.7723433478906	904.3080361374792	6.464307210411334	905.1288050207486	0.8727231023177253	-31.537961439012857	-2056.5034766123063	2.011317908838172	0.6490247767775881	1.7994631797740506	1.7994631797740506	3.39157083679059	17.879931119572756	902.8522199031078	5.544539507768161	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_760_59.ddf	P15	990.0000000000001	810	include
hold	193.5	910.0314794445792	904.4634565882304	5.568022856348534	905.4317566048755	0.7631495011923917	-26.867564213511727	-2167.6877605796108	3.188356635291559	0.618863428469977	2.9981246412619003	2.9981246412619003	3.2345444352962116	17.276383954976104	902.420256326549	4.932461559526366	film	900	75	6	15_ddf/--film-shaved-aurora_2022-03-08_16-35-11_P15_film_900.0_80_59.ddf	P15	990.0000000000001	810	include
hold	193	1009.829175843622	1001.9126854108198	7.91649043280222	1003.5014975871304	1.0376754049131771	-39.85181424790783	-2285.355828138563	5.2110346579362155	0.7548326000444296	4.95618571318175	4.95618571318175	3.949097450404296	18.63551321760326	1000.2718852734008	6.59827202459566	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_150_60.ddf	P15	1100	900	include
hold	193	1009.7187499711288	1001.6038847285243	8.114865242604196	1003.4980519389476	1.0270301471032657	-40.78839192269291	-2288.9064440469156	5.219991817282726	0.7476930462970737	4.973783640629895	4.973783640629895	3.9120584442654582	18.58052533658494	1000.3308031861088	6.706137387382837	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_180_60.ddf	P15	1100	900	include
hold	193	1008.682423456298	1000.08207603553	8.600347420768117	1002.272704001004	1.1025046731263102	-43.019889740264865	-2305.594383376502	6.088348575972256	1.013604593895753	5.732410138255409	5.732410138255409	5.290323297480328	20.145928333381136	998.79588838855	6.870372427927476	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_440_60.ddf	P15	1100	900	include
hold	193	1009.0389850436964	1000.6988570208536	8.340128022842805	1002.670982118576	1.0516825970364014	-41.87654795283468	-2290.465921488476	5.766418209341319	0.7911908173850906	5.493775945223839	5.493775945223839	4.137795733192603	18.94531397535637	999.200281526466	6.550940256651629	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_450_60.ddf	P15	1100	900	include
hold	193	1008.7145891832954	1000.658284522778	8.056304660517526	1002.6170200239372	1.0158238193205722	-40.45157652216725	-2283.467907733211	5.725080293541948	0.7138131636389415	5.487981369000668	5.487981369000668	3.735006219769596	17.821079772950554	999.1477278142308	6.722193602894496	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_640_60.ddf	P15	1100	900	include
hold	193	1007.8153240968608	999.8759780777448	7.939346019116101	1001.7317892417228	1.0032294402319737	-39.755186883973295	-2287.086852551738	6.336739022333726	0.7373683500640738	6.089002875824274	6.089002875824274	3.858497090085012	18.50167373475209	997.6081430855816	5.795487562658004	film	1000	83	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1000.0_750_60.ddf	P15	1100	900	include
hold	193	1207.648147715524	1199.3810843082445	8.267063407279693	1202.3810575564771	0.9866850723309092	-39.250808620135665	-2653.424016538338	5.850961063258041	0.7366191685493231	5.601466371394369	5.601466371394369	3.8490343616245983	16.511925901014024	1199.122451499865	6.9763285712319405	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_280_60.ddf	P15	1320	1080	include
hold	193	1207.2677919952157	1198.998664876758	8.26912711845739	1201.939761698316	1.009105839540418	-38.987025359261395	-2681.301910291495	6.095727971470433	0.6952335846748117	5.860795111242355	5.860795111242355	3.634667385872124	16.42460577462579	1198.6004560658405	7.085784864675543	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_340_60.ddf	P15	1320	1080	include
hold	192.5	1207.516357052495	1198.928802393594	8.587554658901126	1201.911058637687	1.0007129149965628	-42.759708664953045	-2674.3315874773543	6.142807802069069	0.7305814329702836	5.900444861033592	5.900444861033592	3.827674762336128	16.40615942911161	1198.5814098704766	7.20868192195592	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_410_60.ddf	P15	1320	1080	include
hold	193	1206.7956364061777	1198.2758539521146	8.519782454063034	1201.339278004121	1.0088023581651602	-40.22027936413085	-2627.4808273042254	6.493061943928207	0.7264907932791056	6.253583806634231	6.253583806634231	3.797179850819447	17.100338597368037	1197.4489240048144	6.327991024965849	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_670_60.ddf	P15	1320	1080	include
hold	192.5	1208.1076070335675	1199.459440819625	8.648166213942659	1202.4996116400694	1.048305067569494	-42.83464484476942	-2652.9804105039148	5.841429892259235	0.865510275913814	5.552153083848885	5.552153083848885	4.531849574358671	18.385336310446476	1199.361753696933	7.298653950102847	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_70_60.ddf	P15	1320	1080	include
hold	193	1206.1769282138523	1197.9658599184395	8.211068295412815	1200.9281640386232	0.9560650080471282	-38.889702604879176	-2627.489842858722	6.758700628809648	0.6790248124050429	6.534107614723672	6.534107614723672	3.549038794455871	16.19067977558508	1196.9770370465642	6.521193734471975	film	1200	100	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_1200.0_720_60.ddf	P15	1320	1080	include
hold	194.5	265.94523473086514	253.42595300226063	12.519281728604511	255.0297921150409	1.3608302292534349	-60.02896299637395	-2004.2078057613253	1.7258418968575964	0.6301546401595532	1.5314004990838257	1.5314004990838257	3.3018745647845793	27.42179994687932	251.41217811148536	2.9470389152400633	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_110_60.ddf	P15	275	225	include
hold	194.5	264.5651883485759	252.84900259400987	11.716185754565998	255.09940014746795	1.29929783236302	-51.35549303942887	-1556.7942477014185	1.912333625886525	0.7019978796642246	1.704861957199436	1.704861957199436	3.6752870897667496	29.366205680583235	251.47510194131897	3.3629245911395778	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_200_60.ddf	P15	275	225	include
hold	194.5	267.8362732053785	252.85883435031752	14.977438855060996	255.29165031529695	1.6486110474520366	-67.62843927691138	-2129.450271072301	2.253238687033793	0.7102126292542752	2.0653130357414526	2.0653130357414526	3.726691379340147	32.98437943410715	251.5443201879096	3.2712584403970273	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_300_60.ddf	P15	275	225	include
hold	195	271.90831381925506	252.89571921929232	19.01259459996274	255.36449989519687	2.0643809064937497	-88.9096383781894	-2784.5744058996615	2.115846451640059	0.5390097618977447	1.9703301521832104	1.9703301521832104	2.849889158746982	36.70910022562124	251.64333919070236	3.251490782023634	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_390_60.ddf	P15	275	225	include
hold	195	265.1511157332148	252.89342419596744	12.257691537247354	255.3976334347133	1.3542061095842444	-52.65474634033602	-1563.4314439422496	3.040435180703059	0.516722026397546	2.883239886769373	2.883239886769373	2.7052416333245195	24.534095815072376	250.95316689759773	2.5528491507383495	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_700_60.ddf	P15	275	225	include
hold	194.5	264.6398908167754	252.72980619000177	11.910084626773653	255.38857090514404	1.256217433789891	-51.3790154250604	-1476.0099480415647	2.850359555345369	0.43065972787336193	2.732210500852966	2.732210500852966	2.264231196403619	21.926884512193823	251.21179003721085	2.6918277050940898	film	250	28.299999999999955	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_250.0_790_60.ddf	P15	275	225	include
hold	194.5	419.80485462715546	402.2758547240809	17.528999903074578	405.45992723083015	1.8064753098661313	-76.98942794953987	-2627.866633602821	2.571207382617189	0.6176422591212587	2.4022554967916414	2.4022554967916414	3.245491228113758	30.457060721848173	401.96640776489664	4.232378204376245	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_100_60.ddf	P15	440.00000000000006	360	include
hold	195	419.7056633219513	402.8617752283637	16.843888093587566	405.4504208643394	1.7706540518598777	-74.24606547576995	-2661.9086401659615	2.5874527071941564	0.6668658592164254	2.395970402085782	2.395970402085782	3.493373260662577	32.177226486216796	401.981658094588	4.045207611329383	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_130_60.ddf	P15	440.00000000000006	360	include
hold	195	418.30500807375176	403.69322020980024	14.61178786395152	405.4303165181737	1.6228680346275504	-67.75800222858071	-2262.5900107279904	2.572874690457177	0.5785097310892742	2.414753385886478	2.414753385886478	3.0394352180394097	31.39970807486092	401.76766198144537	3.71543638696024	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_350_60.ddf	P15	440.00000000000006	360	include
hold	195	419.5873790127493	402.74568853087817	16.841690481871126	405.50410291167134	1.7800891440579192	-74.51762461930846	-2601.0442118467836	3.423526470973856	1.1012896819277365	3.0399518680087505	3.0399518680087505	5.716331146019619	32.50611423819816	401.7360198528604	4.1977176759666825	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_480_60.ddf	P15	440.00000000000006	360	include
hold	195	418.8457711947484	402.859169954223	15.986601240525433	405.35526497290846	1.6718789540697998	-71.89577127194984	-2458.962318295903	3.6489427453717287	0.49949763192968266	3.5198725587821222	3.5198725587821222	2.620765711071724	25.72412916967881	401.0519692186567	3.2045713906395528	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_730_60.ddf	P15	440.00000000000006	360	include
hold	195	418.9090192225587	403.0243282485836	15.884690973975069	405.4691135019312	1.6592222796550722	-71.40588110905229	-2502.2281994117748	3.319944581724147	0.6626498664631777	3.1427451717795503	3.1427451717795503	3.465939698398806	29.882689147577857	401.493731811184	3.800091778411506	film	400	33.33000000000004	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_400.0_820_60.ddf	P15	440.00000000000006	360	include
hold	194	614.3922675740297	604.1288886956297	10.263378878399976	605.3725542735864	1.225823516123122	-49.032412332202995	-1740.289803497717	3.16663370300264	1.15533521699645	2.763408871436829	2.763408871436829	6.023149873391921	32.334866756556835	602.6273526463814	5.93700565490516	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_600.0_10_60.ddf	P15	660	540	include
hold	194.5	612.8432067159821	604.4816987926682	8.361507923313866	605.2622532525612	1.0835480956395422	-41.92612089587282	-1725.692672742298	3.7856304396061646	0.9591103627520208	3.543384953715999	3.543384953715999	5.007854599700505	34.84256837915556	602.0682007456454	5.708117974407717	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_600.0_120_60.ddf	P15	660	540	include
hold	194.5	615.041887670527	604.0905413414328	10.951346329094235	605.3243489656759	1.3980988212865002	-51.8917594700287	-1733.010533803963	3.711066698116578	1.002216383933635	3.3909059393149787	3.3909059393149787	5.228353157455781	34.62496354048383	602.0834954356874	5.657459652708434	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_600.0_140_60.ddf	P15	660	540	include
hold	194.5	616.0263309511853	604.0493657042956	11.976965246889677	605.2109956594181	1.410076010853359	-59.70742335845595	-1823.157259465006	3.8657236820498944	0.8361424644689004	3.635075886351287	3.635075886351287	4.3684758092384115	31.420636665179913	601.9693346342666	5.804062918245295	film	600	50	6	15_ddf/--film-shaved-aurora_2022-03-08_16-54-05_P15_film_600.0_160_60.ddf	P15	660	540	include
